Country Name,Country Code,Series Name,Series Code,Version Name,Version Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Honduras,HND,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,3674952445.71624,3906704777.61062,4217456359.2689,4021285445.88476,4106426337.97302,4812069377.302,5594853512.80182,5901942869.89133,5878836902.89778,5870444225.46832,5818386552.39749,5541409349.20327,5585779440.38141,5922474451.09686,6174581033.06485,6489297180.34765,6738037446.5206,7194959678.47986,7439216092.60477,7015677906.61766,7392773284.51654,7684017362.61388,8387867807.81186,8470186640.66179,8918569658.19226,9115302904.19149,9620152127.22067,9977553572.24333,9650837583.97124,10416498163.2484,10600146001.592,10818090728.1636,11083708071.981,11467960053.2144,12054446697.4496,12613724329.3853,13527310804.0984,13553351253.954,13482976156.3976,13896114218.9284,14547082320.4664,14782889906.1736,14620416163.097,15205916181.4225,16762094362.9305,17436531243.9067,,,
"Hong Kong SAR, China",HKG,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,71988101423.1987,73891480086.4755,72084835544.8287,70880052368.6232,73014645790.6654,76749391141.6682,78117961509.6862,81129798373.1033,85704231974.1385,91998300278.661,96750037618.3372,101369962131.259,104643071596.342,107420514665.725,106028449126.786,106222109744.042,100033039451.331,100300677454.317,100870330617.71,98694753626.9891,103928526391.94,107424793237.586,110897100994.507,115397545480.258,,,
IBRD only,IBD,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,7310051050823.47,7181381120013.88,7478171002115.75,7097057901034.33,7260439204673.82,7513657312020.82,7721233643056.66,8763649995872.43,8727701053523.03,10032340837134.8,10824788168112.7,12007101321480.4,13991238857318.1,14607289287592.1,15078839954193.2,16325901466007.6,17294577933772.1,18202090958673.3,18979345656669.5,19876050040826.1,20807008158923.5,21596946895290.4,,,
Iceland,ISL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,7837786063958.61,7729291436379.88,8042879070016.34,7665772670976.73,7862664476792.96,8142372487511.33,8372673191209.23,9458824147033.75,9456714583305.28,10842250562803.3,11676406668312.6,12937155382732.1,15004521811324.8,15658622658910,16203223009266.9,17544196971214,18530080242685.6,19534813798895.2,20366305161602.4,21345513373874.6,22320614915908.4,23135269563684.9,,,
IDA blend,IDB,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,182450817245.56,177146946021.304,191843427586.263,189676743105.123,195459811272.977,216310046132.494,220123581880.077,192373038199.787,205266378032.158,230548814461.863,245821982594.334,249695838713.689,254638109220.595,276019253026.268,286236116331.2,295140721089.309,314899660009.554,337270116246.646,384526749009.584,400745502235.942,443153384851.051,484396266163.732,501191734262.842,539647885057.137,593758817875.763,589974193577.114,644990983590.201,664837727444.787,707931714875.943,720662940309.021,715397909020.646,,,
IDA only,IDX,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402851164940.396,417895854623.325,441609471389.946,466210679344.405,496979607748.741,529953213620.955,551171467790.377,587738201674.353,623922283470.331,646081341773.844,687125578336.798,724188824286.02,763445064432.474,797465540625.727,833588168221.633,,,
IDA total,IDA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,452128737288.686,485266137413.367,492234510560.004,456907485816.903,473247683572.017,518482728513.963,548339017089.833,563269095822.559,577548789615.461,616622019898.054,645089637781.993,669468260207.898,706963400073.162,747085408794.362,825838096786.521,865175083691.297,942869905221.732,1020109389133.46,1057757211820.01,1134170171543.44,1228964251583.15,1242771067948.65,1342793075784.82,1397267212274.13,1481530981342.47,1524799313173.43,1548029248812.91,,,
India,IND,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,173423556383.332,175894590716.041,178145211146.623,186045434768.8,178028603702.86,186328723817.588,201110701129.151,215706674449.305,225827170689.593,219029998364.063,237686710265.215,245533549964.711,248670284731.138,268866330204.406,276517067841.137,289361795978.841,301896494408.589,317957748090.976,343592409591.295,363351307280.194,386145799568.502,391660216123.662,411889528904.726,433701524366.835,462070671600.308,493435746055.672,528089937893.612,553632461837.631,597174039242.834,636652930016.364,652896596788.37,685095825419.932,717747063715.46,773998043453.994,850543865150.599,932178219859.976,1018429009953.84,1125996201620.6,1169434922278.22,1296014917195.13,1427262045138.74,1528803727734.39,1621155057196.68,1722002517999.25,1832766688384.05,1960605911406.97,2088991909895.94,,,
Indonesia,IDN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,56700965997.7192,61378530230.7891,64817801550.1271,71422280762.5391,78545468761.9521,82073525096.0708,88743695757.7404,98066229530.1317,106660325127.473,110758373615.708,139114351869.298,162753244153.904,174693580326.007,568828338114.389,847669873532.348,1189232032878.53,1143274852613.74,972007049168.046,398249029759.802,453436422980.022,692578977529.104,551329368643.189,624133588909.734,871908578926.936,1119945308221.48,1164884850190.59,679954312050.043,593945938273.803,52839003505.7048,-105328177819.939,-302631409632.123,-399400663043.461,135885858054.513,-413479311999.134,-38288529495.6949,-155459548687.64,-67209785300.3677,455885186674.651,444927704046.096,543877693865.054,565015593585.195,596392147660.893,625004916944.139,660710522052.251,692219839848.14,734097375602.042,787616571495.777,,,
Iran,IRN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,151226927386.012,158634946179.624,161830959219.306,156293838453.11,159572242523.662,165189880817.004,179806987817.851,169464699186.483,201240960120.434,232768855089.351,257531618859.815,259500937948.688,301179293422.108,314399099309.643,361646091911.361,350848763485.647,362402081004.456,398097740386.248,409987791364.698,351357917582.535,343058953706.115,343919382565.431,323505468905.368,334846253525.431,,,
Iraq,IRQ,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111152162944.239,,,,,,,,,
Ireland,IRL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,39673305544.6596,41432437290.711,45475437387.109,48438895368.5873,45774054571.6756,48322719431.2972,49385909652.2486,51902507431.6728,54690912505.3404,54903047987.8127,54191397946.5464,55672959061.8574,56332097418.1236,56460711896.5649,57390502127.4964,58471509035.4366,60225824857.2002,62094676177.3402,64005387052.6101,67200782504.3614,71618818418.4673,71957384775.9681,72891002284.2235,76391383616.6298,80168361204.772,86460316404.6463,92885303040.3309,101802058699.421,111232268774.558,118134883572.557,129731363546.468,134841560162.97,139597789380.951,146386872625.336,150186809753.94,157705313955.103,164085497054.616,171154342940.862,165033239036.573,150131399523.255,152486190507.416,150581983147.505,150888570878.164,159942763193.629,171812565818.455,183228061133.047,201794377196.841,,,
Isle of Man,IMN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,37842101096.4302,42033209788.8221,44114660151.8691,46059417494.751,45815318567.9888,46816185070.5374,47814017396.049,48194987346.5148,51192757678.6122,49009308707.8366,52626627257.1781,55894546315.8464,59418909544.6832,56208036948.1261,56899684409.0726,62200385766.0854,67844051965.5501,72842968162.2535,72116727717.6195,78971762731.0507,87792655715.5692,94878950566.3607,98494223534.1001,105764809293.283,112609593038.723,119876268574.98,125437951241.497,131438021688.291,133881356844.017,141656567423.365,144383617619.703,143049146952.037,143306320698.614,149624241726.892,158460217086.162,168552515083.374,178635519109.826,178837679848.059,185675940946.873,197216889283,206976242978.294,210363432999.008,222893255210.917,234424698136.404,246522470336.937,258209405949.208,,,
Italy,ITA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,874578457968.432,892977773283.756,927861364084.337,965600505922.428,975648908309.621,955849676188.235,1013543858944.94,1046254765008.94,1087046968384.06,1154864659369.1,1168304033725.63,1151546380649.4,1165436012591.06,1187507318879.41,1223883836014.82,1256178662205.2,1327126040239.71,1380761986097.59,1438086284777.89,1481300735083.81,1512463924494.87,1542843802479.02,1545108508413.4,1520380730777.97,1546031875866.34,1591767814367.83,1625238143305.08,1664291606391.57,1697923289627.03,1727938556034.69,1759842032600.41,1796244604405.52,1797721036870.35,1805487412933.13,1834485843766.24,1837523993307.48,1862657135421.67,1886673018194.43,1822214096606.34,1746627977871.65,1748263681870.47,1737810681068.24,1671992557902.82,1646823201142.38,1666976374688.7,1686302092036.03,1733332467364.54,,,
Jamaica,JAM,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12666034570.8423,12111883330.3756,11538199419.7657,11619403294.6032,11703105457.681,11876058009.4674,11712580407.4413,11741706658.7244,12028191318.7821,11989735666.2964,,,
Japan,JPN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,1793048163419.44,1893843819358.9,2042171605698.32,2187183992686.46,2124427181731.01,2212402442059.43,2321264440246.41,2433764129058.17,2591454792404.4,2670357218678.38,2671867441614.39,2753694058408.31,2826247524321.34,2867164530508.25,2980320508502.58,3178781743160.97,3292350913152.76,3389125841148.4,3618949940933.08,3799586547166.94,3976788959279.76,4070256042928.51,4076504233185.79,4077513320770.32,4092837544449.66,4229983619170.16,4369589700788.08,4379209765555.46,4310435466889.66,4279090734258.56,4396433205150.25,4420266954953.89,4407684694336.26,4479600645302.41,4586743525008.56,4640374654943.21,4666214058303.97,4727687378439.3,4516477754060.47,4277943259316.35,4491020898308.33,4450815668940.51,4527999599529.87,4651913956520.03,4676313888117.51,4856170831282.22,4860848646288.52,,,
Jordan,JOR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,4400766442.31609,5057786813.3776,5935781013.7016,6999971862.36984,8088253051.98977,8430586715.03432,8377910216.2662,8438126161.44363,9320808561.76909,9062830795.29769,9713511792.00596,10682139178.645,10480255889.3929,10410810599.836,8904958219.37665,7522026924.26426,9301676654.98347,9901868528.37252,10856987767.1314,11398328168.4483,11205787527.7312,11788744171.5977,12385463108.8048,12748149707.9846,13599527677.2578,14356497673.9623,14942693961.5092,15086845666.9634,15981781825.0672,17041491228.0771,18831589975.586,20294658999.7399,23734487051.9431,25918946279.6557,23869595997.9903,23186671302.8987,24044763395.7761,24651343182.154,25145622604.4917,26913206755.0033,27405733756.6646,,,
Kazakhstan,KAZ,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34216677771.2834,29983665023.2778,36545684011.3039,39374760975.9555,44735870745.4922,48010325441.6318,50612391198.6361,60137305267.2781,79403608600.488,84308774749.8294,86424650164.7894,94413940716.4296,108413653976.679,117242631000.45,130535084609.502,136986500374.892,141244430188.479,132311471183.49,,,
Kenya,KEN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,7600887578.69711,8560783998.50119,8275817256.86926,8664303362.7441,8288456648.58655,8579795696.9874,10016432586.8263,10299399597.9946,10948723095.3839,11019317235.7696,10818341189.7448,10279190784.7963,10760913641.4664,11423458084.3287,11463109400.3065,12755475652.4137,13239738208.2154,14015846125.6632,13977777659.8808,14444164382.3643,15067296021.6693,15106785108.6932,15522968023.4775,16928651438.4139,17319505771.2016,18348408175.7002,19046219363.6,19843519577.039,20377942003.638,20406278335.4845,20817709820.7596,20933852379.3491,21044725201.1978,22271153924.0416,24129529395.0903,27604816983.5873,28965363689.3204,29611026112.5884,31385240746.5115,33542478346.6108,35112053855.9692,37359387887.4377,39417266169.348,40144785915.1738,43436311332.6408,47061575332.7398,,,
Kiribati,KIR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208560092.84179,,,,,,,,,
Korea,KOR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,75013295322.4483,81305525447.552,90829373647.3913,94488179766.6429,98829490603.5961,116052060521.629,128993557472.58,145266679439.982,153758146254.495,143434126237.278,151514420223.875,164986499365.963,186609841423.761,206995491627.641,218786874497.997,248982628731.206,282958119079.78,317327658147.319,341163271299.217,371464756640.2,409558435427.256,431546807040.884,461987143449.193,504776133806.842,542084703876.932,570446077587.072,586775400763.712,530731697475.594,582984447015.127,620788857542.568,642024384604.189,699507449625.298,713754503866.382,742703489053.866,753738385772.942,782478897415.481,828688003449.63,817461970624.354,825939781338.305,894747917543.076,904519885941.525,922942566644.827,952830004796.643,979132828091.131,1034802506024.25,1070983703023.09,,,
Kosovo,XKX,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103215664523.602,121423304669.728,135241287137.711,135256543555.65,127827612760.668,97019926302.4905,91297823745.9797,,,
Kyrgyz Republic,KGZ,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560045603.28386,2341708730.56226,2585366289.77058,2802480287.52743,3083479516.89153,2997197053.76063,3330257183.01215,3490924636.0368,3593379958.89799,3845733061.23428,4258138436.5234,4082565431.24534,4029040999.94315,3620978226.2205,3800106227.91726,4188429377.56619,4083208215.84739,4294979020.43035,4435064871.78283,4553710515.9046,,,
Lao PDR,LAO,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353536320.588,2672054270.65363,2882480008.10545,2925057895.98636,3295350809.13275,3697137865.44747,3975549642.23977,4260669736.56151,4331244950.93167,4850305451.21297,4865692153.72825,5652433747.56996,6000779434.35574,6551446485.36796,7244188927.692,7804313134.88865,8909624530.42449,,,
Late-demographic dividend,LTE,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,3491147069825.91,3824536892226.2,4042563881361.27,4161291305615.14,4469972633598.06,4867993451657.13,5179152429271.51,5544467249757.69,6004873454567.15,6599726922908.12,7226997050245.57,8109937554493.5,9181207290101.5,9693882599620.93,10038002029762.6,10848151807850.4,11577069133734.1,12368267205501.7,12960774609618.5,13701634163742.5,14231709489857.1,14738852411842,,,
Latin America & Caribbean,LAC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777006524839.48,,,,,,,,,
Latin America & Caribbean (all income levels),LCN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4454926530251.62,,,,,,,,,
Latin America & Caribbean (IDA & IBRD),TLA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317108178674.18,,,,,,,,,
Latin America and the Caribbean (IFC classification),CLA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,8007931128.44512,8491929270.2601,9255406243.32117,9984996801.93322,10419717254.9867,11373698415.198,12623173703.6893,13551000126.6949,14770735939.6576,16030685561.9484,18114559188.7319,19708940269.602,22621874772.5095,22110783679.3807,20700754328.3003,18042662181.0111,19407210853.165,19538002631.3197,20439644822.9795,20760676495.5238,21609446621.9604,22711103365.4401,,,
Least developed countries: UN classification,LDC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270201919012.89,289151304602.585,306870277845.328,319937519794.61,337551442956.708,356242465133.435,386783381404.566,414992062290.498,419328773271.156,467547500875.949,507936579915.264,529737155093.027,572404553225.856,611183095445.135,648947499861.556,683317303869.881,714136591727.153,,,
Lebanon,LBN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,15733727190.8781,17125137330.7239,18334044317.7684,17349743539.6859,18750812211.5069,19443025740.3904,19719720193.5616,20574695270.9681,20887304284.2597,18192406162.9792,22831187593.0956,23367974522.1512,22305581966.3475,24613287351.5374,25772453148.9818,30440945335.2436,31895645354.9041,30721061967.6349,32172672264.2366,33187333949.218,34258715584.8473,36578955379.3414,36817774866.4196,,,
Lesotho,LSO,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681342628.86358,2798140240.84263,2553873579.8241,2642089004.96099,2697912527.00797,2653958212.74818,2728778414.74108,2883628426.30297,3106568068.77717,3148771957.6933,,,
Liberia,LBR,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400044779.67684,1166127972.99861,1300601101.03501,798863402.192345,257205299.138174,363088752.102046,492129191.36711,412098296.915784,486238956.901091,688690235.742458,745345692.68171,900547297.313496,922418149.339125,972158346.455464,874795519.429013,927670231.885236,889785486.815617,,,
Libya,LBY,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53323898280.6104,,,,,,,,,
Liechtenstein,LIE,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,13802256580.8335,15344716991.3526,17006428221.8843,18241501843.5393,18222581243.8739,19513746205.9245,20902575306.9942,22612719265.6572,24709674068.1698,27536953095.2566,30232299717.6498,31789214331.4139,34727824846.7077,36292900521.0081,31690249494.3224,31066826232.9204,32404888480.8894,33778237643.7606,35057279362.4849,37151213742.8644,37353952201.2784,39043331238.4096,,,
Low & middle income,LMY,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,7265755109868.04,7123157413126.67,7394289796478.19,6975071589135.63,7184707379174.37,7450842867358.14,7691445571853.57,8826075208294.99,8786797182937.23,10134259779835.9,10912422566688.1,12131913313591.6,14134203369454.3,14735273209814.7,15289736828973.5,16568237746243.2,17479406514558,18478266097855,19286959264283.1,20269111905935.2,21210551261128.2,22025648186488.8,,,
Low income,LIC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195726292526.074,204289661901.311,211126864521.313,220450649228.901,230764805883.004,243364278275.302,258062802559.716,263346650871.216,291860066622.366,312505443188.002,320590398037.313,342737295096.273,361945297354.434,385477232771.503,392028537773.587,402709473666.034,,,
"Low income, excluding China and India",LIX,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,532162693112.387,547461290409.212,583410859191.849,593036231332.092,620727304478.54,668514427632.092,721792034354.057,762381613535.551,760309274026.175,841993134241.811,907450630811.256,926336527722.299,1403385967297.42,1723826026843.93,2154059693273.95,2112962961140.02,1947456837233.42,1343462792926.33,1435298742127.68,1749957886262.69,1636915434368.76,1757426993820.48,2041104899459.35,2390914974938.62,2519349753186.13,2065752026342.53,2031519137008.22,1531950514503.01,1448449390414.16,1300363744279.23,1281921009762.67,1933539502064.1,1468102352846.62,2029881741681.96,2037553736631.93,2322848760668.46,3090645336708.07,3211514780186.91,3477324946874.28,3757992386122.84,3934863594656.41,4189972066787.1,4422542308390.76,4660257651432.14,4934710532224.39,5201837961928.71,,,
Low-income Africa,LSA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,6722721300.72888,6333504906.68719,7068001906.57081,7855775468.1962,9171069094.65461,8165059677.78732,9115909076.91048,9094783273.16149,9509387493.43811,9700637698.12777,9934395204.34712,10305931435.8357,11837112259.7748,12365626335.4269,12651173622.0914,13311293005.2148,14078406342.742,14537419462.824,15641715787.1612,17084926610.2377,17985274097.9022,19440464692.849,19456721294.5341,20418824072.3904,20607471702.2711,23253383548.8579,24160699140.8331,25507129593.309,25513578997.437,27992376359.5566,28953496666.3649,29609290917.3779,29171614547.9694,28737657471.9669,34016719653.5105,35721100547.4134,34317278608.1351,39699053238.2824,37029975469.7967,27357406246.4002,31700481938.4824,31067418483.8876,30781798911.6313,31797873650.1191,32751875857.2942,34472990017.3834,35934527006.8871,,,
"Macao SAR, China",MAC,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macedonia,MKD,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,4171746712.73829,4429404185.62057,4671694143.2044,4742389234.49433,4767739340.42433,4943978739.9765,5233558454.89988,5587733622.29422,5527511382.90167,5518840539.72023,5517665091.02608,5790648012.79959,6096937572.31885,6443920496.02007,6231311338.31621,6881062336.66105,7062124942.95495,7160658987.77019,7202744526.64685,7233462355.33271,7706675937.15459,8146218510.37276,8651244780.93144,9236565693.19602,,,
Madagascar,MDG,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,5300563231.60638,4710176117.05831,4704029498.30055,4750952321.76445,4727112032.459,4711262547.77515,4911610167.10178,4685738870.82039,4752710819.97,4750769719.43262,5073929641.04178,4589192038.65679,4754164162.91737,4899872564.09309,4861846948.83198,4877343932.4251,5153845268.36874,5391083604.84897,5732369438.65452,5983648708.94903,6287645654.04195,7008653733.34351,6328283452.31074,6869257397.02007,7309672670.57461,6852128960.74127,7147978713.84874,7339439592.92443,7865309908.95882,7559794638.21547,8029767003.91787,8229161108.49363,8782144192.51779,8849202246.8908,9224046932.20451,9317632408.07058,9777256539.90423,,,
Malawi,MWI,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377723872.01259,3452641349.47754,3668546105.96959,3660659311.46226,3890555451.93313,4215580857.26059,4551134725.42052,4600915771.52442,5215375109.41427,5578484443.64653,5493944475.06466,5628706032.06483,5948522996.49721,6136715330.13118,6460798893.53767,,,
Malaysia,MYS,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,15230485395.9789,15995681613.7249,16742517329.1018,20003740108.4846,21575846638.6684,20125066957.2461,23355542807.8617,25544949645.3358,28165728387.391,29813373407.2347,32853813132.3184,34269301595.3482,35882452903.1462,36790025373.0023,40490764383.8135,37452773507.8225,34667871986.5996,38921728390.9531,44814313559.4482,47696011181.0557,50962174010.4386,57468336497.5913,63334822591.9148,70918413288.5252,77042496940.7485,87493236423.8944,95661510654.216,100495637741.434,90874360250.0108,95805680740.6661,103504500296.755,102525088090.807,111260647257.638,123316911253.407,136643966992.182,148632522776.16,162051539522.2,178421942350.589,193234012918.316,187787589808.598,194948718357.686,211233714647.978,216985259304.301,228206660547.529,241846588303.627,257979871794.903,265750553525.413,,,
Maldives,MDV,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973628160.74187,,,,,,,,,
Mali,MLI,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,3226958744.64037,3397243039.14945,3532294462.29919,3607781658.45424,3838732404.79936,3736031541.53351,4078784657.4156,3863917757.39075,4069949439.37633,3842271255.42047,3979026328.60405,4252448010.96451,4449069958.19735,5063867108.41239,5200301339.68086,5067094154.62714,5640879067.80429,5487429509.39558,6136059464.79143,6295308789.51799,6730102699.16574,7311755344.98975,7516564638.63931,7451993462.48026,8109560421.95872,8384969813.12202,8727650984.51801,8045825678.52131,8004448334.15537,10853751245.6426,12823702386.9273,13845934074.1081,,,
Malta,MLT,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martinique,MTQ,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,2018 Oct,201810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
